call_id,customer_id,tower_id,call_type,duration_sec,cost,dropped_flag,call_date
CALL_0000321,3740-RLMVT,TOWER_042,Voice,2795,31.3,0,2025-11-09
CALL_0000322,8229-BUJHX,TOWER_045,Data,123,33.21,0,2025-09-04
CALL_0000323,5260-UMPWX,TOWER_025,Data,2981,31.02,0,2025-07-05
CALL_0000324,9555-SAHUZ,TOWER_003,Voice,2757,6.33,0,2025-10-09
CALL_0000325,7470-MCQTK,TOWER_012,SMS,1404,42.64,1,2026-04-05
CALL_0000326,9798-DRYDS,TOWER_034,Data,1887,29.72,0,2025-06-04
CALL_0000327,6374-NTQLP,TOWER_040,Data,761,31.95,0,2025-05-06
CALL_0000328,7096-ZNBZI,TOWER_044,SMS,3029,28.85,1,2025-09-13
CALL_0000329,0380-NEAVX,TOWER_015,Voice,2238,48.03,0,2025-11-07
CALL_0000330,7036-ZZKBD,TOWER_022,Data,674,13.11,0,2025-07-06
CALL_0000331,2460-FPSYH,TOWER_021,Voice,2184,38.1,0,2026-04-19
CALL_0000332,8514-VZHEB,TOWER_031,Voice,1407,19.51,1,2026-03-12
CALL_0000333,0016-QLJIS,TOWER_038,Voice,3557,34.76,0,2025-09-29
CALL_0000334,3763-GCZHZ,TOWER_044,Data,419,11.26,0,2025-07-31
CALL_0000335,6834-NXDCA,TOWER_046,Data,1513,18.35,0,2025-11-20
CALL_0000336,0774-RMNUW,TOWER_017,Data,3483,27.98,0,2026-02-17
CALL_0000337,3930-ZGWVE,TOWER_049,Data,3167,34.04,0,2025-06-12
CALL_0000338,5294-CDGWY,TOWER_001,Voice,1256,31.44,0,2026-01-03
CALL_0000339,2483-XSSMZ,TOWER_033,SMS,306,46.32,0,2025-07-20
CALL_0000340,9625-QSTYE,TOWER_039,Data,676,2.44,1,2025-07-28
CALL_0000341,1043-YCUTE,TOWER_022,SMS,967,13.53,1,2026-01-11
CALL_0000342,3167-SNQPL,TOWER_024,Voice,1616,15.45,0,2026-01-24
CALL_0000343,6242-SGYTS,TOWER_007,Data,3390,16.46,0,2026-01-31
CALL_0000344,7945-HLKEA,TOWER_012,Data,2537,44.32,0,2026-01-09
CALL_0000345,8080-POTJR,TOWER_047,SMS,399,11.98,0,2026-02-28
CALL_0000346,4682-BLBUC,TOWER_021,Voice,66,47.99,0,2025-12-05
CALL_0000347,2878-RMWXY,TOWER_010,SMS,3541,32.2,1,2025-12-17
CALL_0000348,9227-LUNBG,TOWER_050,Voice,145,38.84,0,2025-05-07
CALL_0000349,0222-CNVPT,TOWER_040,SMS,500,34.83,0,2025-08-13
CALL_0000350,7734-DBOAI,TOWER_004,SMS,3001,41.76,0,2025-07-17
CALL_0000351,6769-DYBQN,TOWER_018,Data,532,11.83,0,2026-02-19
CALL_0000352,5797-APWZC,TOWER_050,Data,1648,8.22,0,2026-03-05
CALL_0000353,3696-XRIEN,TOWER_036,Data,1705,3.01,0,2025-07-09
CALL_0000354,3301-LSLWQ,TOWER_038,SMS,1702,39.64,0,2025-06-20
CALL_0000355,2842-BCQGE,TOWER_018,Data,3534,8.46,0,2025-05-03
CALL_0000356,4054-CUMIA,TOWER_033,Data,3035,44.67,0,2025-10-06
CALL_0000357,7470-MCQTK,TOWER_022,SMS,2410,21.16,0,2025-09-27
CALL_0000358,8996-ZROXE,TOWER_021,SMS,3448,30.72,0,2025-11-16
CALL_0000359,3473-XIIIT,TOWER_020,SMS,487,48.38,0,2025-07-04
CALL_0000360,1705-GUHPV,TOWER_022,Voice,558,46.64,0,2025-10-27
CALL_0000361,9420-LOJKX,TOWER_003,Voice,3284,15.41,1,2025-07-01
CALL_0000362,7025-IWFHT,TOWER_042,Voice,298,47.93,0,2025-06-18
CALL_0000363,2111-DWYHN,TOWER_008,Data,3558,15.94,0,2025-11-18
CALL_0000364,0727-BNRLG,TOWER_022,Data,139,26.14,0,2025-12-25
CALL_0000365,1028-FFNJK,TOWER_036,SMS,747,34.13,0,2025-10-08
CALL_0000366,3097-PYWXL,TOWER_034,SMS,2527,19.22,0,2025-09-21
CALL_0000367,5734-EJKXG,TOWER_046,Data,591,25.03,0,2025-06-21
CALL_0000368,6598-KELSS,TOWER_015,Data,1840,44.95,0,2025-12-05
CALL_0000369,8413-VONUO,TOWER_019,SMS,1693,7.57,0,2025-05-13
CALL_0000370,6575-SUVOI,TOWER_033,SMS,2883,8.47,0,2025-10-13
CALL_0000371,6377-KSLXC,TOWER_005,SMS,895,40.29,0,2026-02-01
CALL_0000372,4859-ZSRDZ,TOWER_007,SMS,548,9.6,0,2025-11-01
CALL_0000373,9412-GHEEC,TOWER_039,Voice,3600,42.07,0,2025-08-28
CALL_0000374,3957-SQXML,TOWER_040,Voice,242,18.92,0,2025-06-06
CALL_0000375,8627-ZYGSZ,TOWER_034,Voice,1702,13.19,0,2025-12-24
CALL_0000376,3941-XTSKM,TOWER_036,Data,1414,1.31,0,2025-11-01
CALL_0000377,7722-VJRQD,TOWER_026,SMS,2893,4.45,0,2026-04-03
CALL_0000378,3489-HHPFY,TOWER_012,Data,1967,23.27,0,2025-10-20
CALL_0000379,6082-OQFBA,TOWER_024,SMS,2572,13.35,0,2025-07-21
CALL_0000380,9763-PDTKK,TOWER_037,Voice,1333,7.21,0,2026-03-06
CALL_0000381,7503-MIOGA,TOWER_050,SMS,3039,22.73,0,2025-11-20
CALL_0000382,8676-OOQEJ,TOWER_047,Voice,1608,2.75,0,2025-07-20
CALL_0000383,8695-WDYEA,TOWER_008,SMS,1921,8.86,0,2025-05-03
CALL_0000384,2645-QTLMB,TOWER_013,Data,3225,35.89,0,2025-10-06
CALL_0000385,5091-HFAZW,TOWER_042,SMS,763,47.84,0,2026-02-11
CALL_0000386,9227-UAQFT,TOWER_012,Voice,2362,47.76,0,2025-09-15
CALL_0000387,1268-ASBGA,TOWER_027,Voice,413,36.67,0,2025-06-01
CALL_0000388,5012-YSPJJ,TOWER_038,Voice,2623,15.23,0,2026-04-19
CALL_0000389,4910-AQFFX,TOWER_016,Voice,1332,32.7,0,2026-04-25
CALL_0000390,1431-CYWMH,TOWER_037,SMS,833,16.08,1,2025-10-26
CALL_0000391,9081-WWXKP,TOWER_008,Data,2969,32.27,0,2025-05-24
CALL_0000392,1555-DJEQW,TOWER_032,Voice,662,40.43,1,2025-09-30
CALL_0000393,9101-NTIXF,TOWER_002,SMS,1363,13.13,0,2026-02-14
CALL_0000394,5804-HYIEZ,TOWER_050,Data,2504,35.8,0,2025-11-07
CALL_0000395,5382-SOYZL,TOWER_029,SMS,3379,42.41,0,2025-12-24
CALL_0000396,2878-DHMIN,TOWER_012,SMS,715,22.06,0,2025-11-21
CALL_0000397,4791-QRGMF,TOWER_016,SMS,2441,23.48,0,2026-01-29
CALL_0000398,5808-TOTXO,TOWER_047,Voice,878,24.57,0,2025-09-03
CALL_0000399,4566-NECEV,TOWER_038,SMS,2126,12.23,0,2026-04-05
CALL_0000400,9091-WTUUY,TOWER_044,Voice,552,39.68,0,2025-11-07
CALL_0000401,8123-QBNAZ,TOWER_047,Voice,2245,9.5,0,2025-10-11
CALL_0000402,3167-SNQPL,TOWER_017,SMS,2003,30.37,0,2025-06-15
CALL_0000403,4619-EVPHY,TOWER_034,SMS,2073,43.19,0,2025-12-20
CALL_0000404,0133-BMFZO,TOWER_014,SMS,3031,36.13,0,2025-08-17
CALL_0000405,0268-QKIWO,TOWER_023,Voice,970,31.91,0,2025-05-11
CALL_0000406,8043-PNYSD,TOWER_049,Voice,828,0.97,0,2025-05-14
CALL_0000407,5630-IXDXV,TOWER_025,SMS,336,40.75,0,2025-12-19
CALL_0000408,9347-AERRL,TOWER_021,Voice,1886,3.41,0,2025-12-07
CALL_0000409,8217-QYOHV,TOWER_014,SMS,2337,44.94,0,2025-12-13
CALL_0000410,5175-WLYXL,TOWER_010,SMS,2365,8.46,0,2026-01-07
CALL_0000411,0239-OXEXL,TOWER_048,Data,2720,1.3,0,2025-12-19
CALL_0000412,0397-GZBBC,TOWER_018,SMS,3555,36.77,0,2026-04-07
CALL_0000413,9391-EOYLI,TOWER_013,Voice,2362,20.84,0,2026-03-07
CALL_0000414,0206-OYVOC,TOWER_044,SMS,2048,4.74,0,2025-05-22
CALL_0000415,6115-ZTBFQ,TOWER_004,SMS,619,36.61,0,2025-10-06
CALL_0000416,6231-WFGFH,TOWER_008,SMS,2869,48.01,0,2025-06-30
CALL_0000417,3623-FQBOX,TOWER_043,Voice,220,5.85,0,2025-06-09
CALL_0000418,8904-OPDCK,TOWER_006,Voice,462,19.19,0,2025-12-26
CALL_0000419,8374-UULRV,TOWER_012,Voice,496,30.91,0,2026-04-10
CALL_0000420,3606-TWKGI,TOWER_047,Data,2711,37.15,0,2025-06-28
CALL_0000421,3969-GYXEL,TOWER_016,Voice,2552,37.36,0,2025-05-14
CALL_0000422,2057-BOYKM,TOWER_037,Voice,1768,19.08,0,2025-08-18
CALL_0000423,4854-CIDCF,TOWER_043,Voice,1866,32.57,0,2025-12-14
CALL_0000424,0580-PIQHM,TOWER_050,SMS,425,7.57,0,2025-11-17
CALL_0000425,2096-XOTMO,TOWER_007,Voice,1166,1.23,0,2025-08-01
CALL_0000426,8999-XXGNS,TOWER_041,SMS,576,46.1,0,2025-07-22
CALL_0000427,0731-EBJQB,TOWER_021,Voice,615,29.86,0,2026-02-22
CALL_0000428,4250-FDVOU,TOWER_038,Voice,2870,42.36,0,2026-04-12
CALL_0000429,7517-LDMPS,TOWER_005,SMS,3015,32.79,0,2026-02-27
CALL_0000430,9210-IAHGH,TOWER_046,SMS,2331,29.85,1,2026-01-15
CALL_0000431,1271-SJBGZ,TOWER_038,Data,3374,0.95,1,2025-12-27
CALL_0000432,2040-OBMLJ,TOWER_030,Voice,582,13.85,0,2025-12-11
CALL_0000433,4840-ORQXB,TOWER_036,Data,2211,18.4,0,2025-06-28
CALL_0000434,8922-LIEGH,TOWER_009,Voice,3467,1.45,1,2026-03-16
CALL_0000435,6689-VRRTK,TOWER_050,Voice,106,7.13,0,2026-04-25
CALL_0000436,4324-AHJKS,TOWER_028,Voice,1483,30.75,0,2025-07-28
CALL_0000437,7950-XWOVN,TOWER_032,Data,248,8.4,0,2025-08-02
CALL_0000438,2821-WARNZ,TOWER_047,SMS,350,21.62,0,2025-11-24
CALL_0000439,3070-DVEYC,TOWER_015,Voice,519,43.01,0,2025-09-16
CALL_0000440,1518-OMDIK,TOWER_007,Data,1309,13.13,0,2025-11-02
CALL_0000441,4566-QVRRW,TOWER_044,SMS,2630,0.48,1,2026-02-20
CALL_0000442,1371-WEPDS,TOWER_019,Voice,1023,3.03,0,2025-08-05
CALL_0000443,6217-KDYWC,TOWER_026,Data,2312,45.72,0,2025-09-02
CALL_0000444,7753-USQYQ,TOWER_028,Data,2552,3.34,0,2025-10-13
CALL_0000445,3243-ZHOHY,TOWER_050,Data,1524,14.32,0,2026-03-21
CALL_0000446,9108-EJFJP,TOWER_016,Data,1965,42.09,0,2026-02-18
CALL_0000447,3696-XRIEN,TOWER_017,Data,1779,0.24,0,2025-12-08
CALL_0000448,5229-DTFYB,TOWER_050,Voice,3266,39.2,0,2025-09-06
CALL_0000449,7047-YXDMZ,TOWER_002,SMS,3247,20.69,0,2025-05-08
CALL_0000450,5832-EXGTT,TOWER_026,Data,3128,47.17,0,2025-07-19
CALL_0000451,2565-JSLRY,TOWER_034,Voice,2230,0.76,0,2025-09-20
CALL_0000452,3807-XHCJH,TOWER_043,Data,1835,5.46,0,2025-11-03
CALL_0000453,0868-VJRDR,TOWER_047,Voice,1404,35.24,0,2025-10-31
CALL_0000454,8614-VGMMV,TOWER_033,Voice,1674,22.7,0,2026-02-09
CALL_0000455,7694-VLBWQ,TOWER_046,Voice,1361,4.08,0,2025-06-23
CALL_0000456,9774-NRNAU,TOWER_019,Data,2174,47.7,0,2025-07-16
CALL_0000457,4256-ZWTZI,TOWER_026,Voice,468,35.23,0,2026-04-01
CALL_0000458,7018-WBJNK,TOWER_028,Voice,1430,26.63,0,2025-07-23
CALL_0000459,1455-ESIQH,TOWER_029,Data,2882,21.53,0,2026-03-14
CALL_0000460,7746-QYVCO,TOWER_014,Voice,2299,0.37,0,2025-09-06
CALL_0000461,3533-UVMOM,TOWER_050,Voice,2487,20.19,1,2026-03-06
CALL_0000462,3590-TCXTB,TOWER_029,Data,3434,21.93,0,2026-01-27
CALL_0000463,4013-UBXWQ,TOWER_010,Voice,1447,29.3,0,2026-03-07
CALL_0000464,2192-OZITF,TOWER_009,SMS,3497,23.8,0,2025-08-02
CALL_0000465,7529-ZDFXI,TOWER_018,Data,1700,21.34,0,2026-01-10
CALL_0000466,7285-KLOTR,TOWER_041,SMS,103,37.78,1,2025-08-17
CALL_0000467,1794-SWWKL,TOWER_029,SMS,1990,33.36,0,2025-10-03
CALL_0000468,3748-FVMZZ,TOWER_003,Voice,3068,32.79,0,2026-01-19
CALL_0000469,3807-BPOMJ,TOWER_050,SMS,279,41.05,0,2025-10-04
CALL_0000470,0626-QXNGV,TOWER_046,SMS,2853,13.55,0,2025-05-25
CALL_0000471,6322-HRPFA,TOWER_043,SMS,270,15.9,0,2026-02-17
CALL_0000472,7024-OHCCK,TOWER_040,SMS,2056,1.99,0,2026-02-16
CALL_0000473,0536-ESJEP,TOWER_039,Data,1618,39.19,0,2025-04-30
CALL_0000474,9208-OLGAQ,TOWER_041,Voice,2655,3.35,1,2025-09-07
CALL_0000475,4280-DLSHD,TOWER_044,Voice,3333,20.79,0,2025-09-20
CALL_0000476,9975-SKRNR,TOWER_019,Voice,1683,45.41,0,2025-10-24
CALL_0000477,3196-NVXLZ,TOWER_032,Data,202,24.3,0,2025-12-02
CALL_0000478,8443-WVPSS,TOWER_015,Voice,3122,16.18,0,2025-12-26
CALL_0000479,1728-CXQBE,TOWER_045,SMS,2744,29.59,0,2025-05-08
CALL_0000480,6650-BWFRT,TOWER_008,SMS,1828,40.37,0,2026-01-03
CALL_0000481,4676-MQUEA,TOWER_017,Voice,1765,42.42,0,2025-09-07
CALL_0000482,6005-OBZPH,TOWER_014,Data,209,25.83,0,2026-01-31
CALL_0000483,1173-XZPYF,TOWER_011,Voice,365,20.6,0,2025-07-17
CALL_0000484,7952-OBOYL,TOWER_043,SMS,113,31.58,0,2025-08-23
CALL_0000485,4049-ZPALD,TOWER_007,SMS,3274,4.28,0,2026-04-20
CALL_0000486,6651-RLGGM,TOWER_049,SMS,2342,25.7,0,2026-01-19
CALL_0000487,6834-NXDCA,TOWER_050,SMS,1838,45.05,1,2026-04-14
CALL_0000488,4079-WWQQQ,TOWER_029,Voice,2994,41.83,0,2025-12-15
CALL_0000489,2716-GFZOR,TOWER_019,SMS,2082,1.62,0,2025-05-28
CALL_0000490,9530-GRMJG,TOWER_035,Data,1066,15.28,0,2026-03-24
CALL_0000491,5293-WXJAK,TOWER_008,Data,1459,26.15,0,2025-12-04
CALL_0000492,3363-EWLGO,TOWER_037,Data,2077,18.75,0,2025-09-11
CALL_0000493,9848-JQJTX,TOWER_004,Voice,1063,27.05,0,2025-05-11
CALL_0000494,9391-LMANN,TOWER_031,SMS,384,41.46,0,2025-08-10
CALL_0000495,7079-QRCBC,TOWER_025,SMS,349,15.05,1,2025-11-01
CALL_0000496,7786-WBJYI,TOWER_042,SMS,345,46.71,0,2025-07-24
CALL_0000497,8620-RJPZN,TOWER_044,SMS,1108,39.59,0,2026-04-23
CALL_0000498,0562-FGDCR,TOWER_036,SMS,617,23.22,0,2025-09-04
CALL_0000499,4343-EJVQB,TOWER_043,Data,2723,31.81,0,2026-04-14
CALL_0000500,3689-MOZGR,TOWER_023,Voice,2923,5.98,0,2026-01-29
CALL_0000501,5448-VWNAM,TOWER_038,Data,461,17.8,0,2026-04-11
CALL_0000502,9294-TDIPC,TOWER_036,SMS,1017,8.93,0,2025-05-26
CALL_0000503,0869-PAPRP,TOWER_045,SMS,2287,11.28,0,2025-08-24
CALL_0000504,0068-FIGTF,TOWER_007,Data,2380,39.91,0,2025-08-06
CALL_0000505,4701-AHWMW,TOWER_042,Data,745,14.71,0,2025-08-17
CALL_0000506,6563-VRERX,TOWER_027,SMS,2621,14.22,0,2025-08-05
CALL_0000507,7912-SYRQT,TOWER_035,Voice,2951,13.32,0,2025-11-22
CALL_0000508,9699-UBQFS,TOWER_018,Data,2096,15.69,0,2025-06-05
CALL_0000509,8067-NIOYM,TOWER_010,SMS,1385,5.2,0,2025-11-04
CALL_0000510,7129-ACFOG,TOWER_023,SMS,3114,12.23,0,2025-12-24
CALL_0000511,3472-OAOOR,TOWER_035,SMS,513,0.12,0,2025-05-02
CALL_0000512,5956-YHHRX,TOWER_050,Voice,1090,26.78,1,2025-05-01
CALL_0000513,5018-GWURO,TOWER_015,SMS,169,44.03,0,2025-08-14
CALL_0000514,0927-LCSMG,TOWER_026,Data,620,49.53,1,2025-11-12
CALL_0000515,3154-CFSZG,TOWER_039,SMS,280,21.3,0,2026-01-11
CALL_0000516,2995-UPRYS,TOWER_006,Data,303,10.8,1,2025-10-20
CALL_0000517,8450-JOVAH,TOWER_049,SMS,1017,17.95,0,2025-07-29
CALL_0000518,7542-CYDDM,TOWER_041,Voice,3362,43.67,1,2025-08-11
CALL_0000519,2338-BQEZT,TOWER_015,Voice,1947,36.01,0,2025-10-23
CALL_0000520,7795-CFOCW,TOWER_016,Voice,1043,16.13,0,2025-07-02
CALL_0000521,7572-KPVKK,TOWER_022,SMS,90,45.51,0,2026-03-18
CALL_0000522,5815-HGGHV,TOWER_018,Data,2030,7.32,0,2025-08-24
CALL_0000523,1452-XRSJV,TOWER_028,Data,2664,1.68,0,2026-03-30
CALL_0000524,2720-FVBQP,TOWER_018,Voice,3227,28.4,0,2025-07-13
CALL_0000525,2041-JIJCI,TOWER_031,SMS,1984,44.84,0,2025-09-05
CALL_0000526,0623-EJQEG,TOWER_034,Voice,2868,13.01,0,2026-04-26
CALL_0000527,5227-JSCFE,TOWER_035,SMS,172,27.38,0,2025-12-04
CALL_0000528,1522-VVDMG,TOWER_026,Data,3414,27.6,0,2026-03-06
CALL_0000529,9871-ELEYA,TOWER_029,Data,1695,25.9,0,2026-02-27
CALL_0000530,8374-UULRV,TOWER_021,SMS,757,45.96,0,2025-08-02
CALL_0000531,6892-XPFPU,TOWER_017,SMS,1730,30.86,0,2025-08-24
CALL_0000532,0848-ZGQIJ,TOWER_016,SMS,2383,19.85,0,2025-10-11
CALL_0000533,5018-LXQQG,TOWER_020,SMS,1562,28.4,0,2026-01-18
CALL_0000534,7452-FOLON,TOWER_006,Data,1394,29.46,0,2025-11-26
CALL_0000535,2266-FUBDZ,TOWER_004,Voice,509,30.72,0,2025-10-31
CALL_0000536,5144-PQCDZ,TOWER_012,Voice,3461,34.4,0,2025-09-25
CALL_0000537,8749-TZYEC,TOWER_016,SMS,1563,44.47,1,2025-12-04
CALL_0000538,3583-KRKMD,TOWER_005,Data,322,21.18,0,2025-08-12
CALL_0000539,5975-BAICR,TOWER_039,SMS,3084,38.59,0,2026-02-09
CALL_0000540,8344-WFMFH,TOWER_027,Data,1019,20.6,0,2026-04-27
CALL_0000541,6754-LZUKA,TOWER_007,SMS,2373,13.07,0,2026-01-08
CALL_0000542,0876-WDUUZ,TOWER_025,Data,32,2.55,0,2026-03-26
CALL_0000543,0899-LIIBW,TOWER_037,Data,3306,6.88,0,2025-08-29
CALL_0000544,2200-DSAAL,TOWER_017,Voice,193,14.74,1,2026-03-30
CALL_0000545,3401-URHDA,TOWER_044,Data,3218,45.16,1,2026-04-21
CALL_0000546,2252-ISRNH,TOWER_028,Data,1682,2.6,0,2025-12-15
CALL_0000547,4726-DLWQN,TOWER_011,Voice,3360,39.55,0,2025-06-14
CALL_0000548,0654-PQKDW,TOWER_024,Data,3098,22.21,0,2025-10-06
CALL_0000549,0257-KXZGU,TOWER_037,Data,3206,47.65,0,2025-07-03
CALL_0000550,2890-WFBHU,TOWER_015,Voice,3201,25.37,0,2025-12-09
CALL_0000551,4827-DPADN,TOWER_009,Voice,3511,39.13,0,2026-02-13
CALL_0000552,7707-PYBBH,TOWER_025,Voice,3500,31.71,0,2025-08-27
CALL_0000553,3162-KKZXO,TOWER_045,Data,222,5.51,0,2025-08-29
CALL_0000554,3823-KYNQY,TOWER_039,Data,938,46.28,0,2026-02-09
CALL_0000555,2673-CXQEU,TOWER_044,Data,657,42.79,0,2026-01-06
CALL_0000556,7294-TMAOP,TOWER_019,Voice,3122,39.93,0,2025-10-16
CALL_0000557,4558-CGYCZ,TOWER_031,SMS,2690,23.75,1,2025-09-06
CALL_0000558,3318-OSATS,TOWER_021,SMS,276,19.57,0,2026-03-11
CALL_0000559,7408-OFWXJ,TOWER_018,SMS,410,4.71,0,2025-08-27
CALL_0000560,2843-CQMEG,TOWER_017,SMS,3265,25.9,0,2025-07-08
CALL_0000561,6734-CKRSM,TOWER_001,SMS,62,5.51,1,2026-03-24
CALL_0000562,9732-KPKBW,TOWER_026,Data,2913,24.78,0,2025-06-21
CALL_0000563,0471-ARVMX,TOWER_006,Voice,2367,29.82,0,2026-01-31
CALL_0000564,9435-JMLSX,TOWER_001,Data,1828,6.83,0,2026-03-25
CALL_0000565,4785-QRJHC,TOWER_017,Voice,2616,40.62,0,2025-06-07
CALL_0000566,5148-HKFIR,TOWER_008,Voice,220,10.27,0,2026-02-08
CALL_0000567,0744-BIKKF,TOWER_049,Data,1402,11.48,0,2026-04-09
CALL_0000568,0635-WKOLD,TOWER_047,Data,3549,37.65,0,2025-12-09
CALL_0000569,9967-ATRFS,TOWER_023,SMS,692,18.49,0,2025-10-18
CALL_0000570,8699-ASUFO,TOWER_012,Data,524,6.26,1,2025-12-31
CALL_0000571,8375-KVTHK,TOWER_015,SMS,1329,43.94,0,2025-05-01
CALL_0000572,1591-NFNLQ,TOWER_018,Voice,129,33.82,1,2025-12-20
CALL_0000573,7587-RZNME,TOWER_042,Data,1169,32.65,0,2025-11-08
CALL_0000574,2770-NSVDG,TOWER_013,Voice,457,7.08,0,2025-06-06
CALL_0000575,4522-XRWWI,TOWER_046,Data,1170,38.51,0,2026-03-10
CALL_0000576,1268-ASBGA,TOWER_047,Data,2795,47.01,1,2025-12-11
CALL_0000577,4451-RWASJ,TOWER_006,Data,1796,45.07,0,2026-03-10
CALL_0000578,2378-YIZKA,TOWER_016,SMS,1203,32.29,0,2025-06-07
CALL_0000579,0675-NCDYU,TOWER_032,Voice,126,9.66,0,2025-08-22
CALL_0000580,6300-BWMJX,TOWER_025,SMS,696,41.0,0,2026-01-08
CALL_0000581,2592-HODOV,TOWER_001,SMS,2224,3.13,0,2025-08-07
CALL_0000582,7693-LCKZL,TOWER_025,Voice,3387,2.18,0,2026-01-14
CALL_0000583,2466-NEJOJ,TOWER_013,Voice,1584,30.48,0,2025-12-04
CALL_0000584,4310-KEDTB,TOWER_021,SMS,2234,25.2,1,2025-07-10
CALL_0000585,7670-ZBPOQ,TOWER_015,Data,3473,11.55,0,2025-06-08
CALL_0000586,9067-SQTNS,TOWER_045,SMS,3033,5.28,0,2025-10-19
CALL_0000587,6967-QIQRV,TOWER_026,Data,1943,25.31,0,2025-06-20
CALL_0000588,5797-APWZC,TOWER_028,Data,706,14.01,1,2026-01-12
CALL_0000589,4897-QSUYC,TOWER_024,Data,1073,21.43,1,2026-02-21
CALL_0000590,5115-SQAAU,TOWER_035,Data,2820,3.39,0,2025-11-28
CALL_0000591,0930-EHUZA,TOWER_029,SMS,3213,27.67,0,2025-11-30
CALL_0000592,6734-PSBAW,TOWER_042,SMS,2743,16.09,0,2026-01-25
CALL_0000593,8780-IXSTS,TOWER_010,SMS,1870,48.02,0,2025-07-18
CALL_0000594,1207-BLKSA,TOWER_035,SMS,1582,40.21,0,2026-02-16
CALL_0000595,3178-CIFOT,TOWER_038,SMS,2108,38.84,0,2026-03-25
CALL_0000596,7268-WNTCP,TOWER_004,Data,1289,24.11,0,2025-11-16
CALL_0000597,9985-MWVIX,TOWER_031,Voice,1124,42.0,0,2026-04-04
CALL_0000598,8215-NGSPE,TOWER_025,Voice,150,40.53,0,2025-05-30
CALL_0000599,9800-OUIGR,TOWER_035,SMS,1562,35.55,1,2025-05-06
CALL_0000600,6439-LAJXL,TOWER_014,SMS,2658,11.4,0,2025-07-04
CALL_0000601,3716-BDVDB,TOWER_016,Voice,2327,39.64,0,2026-01-10
CALL_0000602,5835-BEQEU,TOWER_042,SMS,2252,25.05,1,2025-09-30
CALL_0000603,9055-MOJJJ,TOWER_011,SMS,861,49.17,0,2025-10-16
CALL_0000604,7629-WFGLW,TOWER_004,SMS,2368,27.9,0,2026-01-14
CALL_0000605,8887-IPQNC,TOWER_008,Voice,3344,5.94,0,2025-11-19
CALL_0000606,6198-RTPMF,TOWER_001,Voice,259,34.61,0,2025-12-20
CALL_0000607,1345-ZUKID,TOWER_025,Voice,186,45.51,0,2025-06-05
CALL_0000608,5049-MUBWG,TOWER_039,SMS,3555,27.95,0,2026-02-13
CALL_0000609,9626-WEQRM,TOWER_046,Data,499,0.66,0,2025-08-07
CALL_0000610,8040-MNRTF,TOWER_013,Data,1572,39.86,0,2026-04-01
CALL_0000611,7268-IGMFD,TOWER_047,Voice,2266,14.54,0,2025-09-25
CALL_0000612,9297-EONCV,TOWER_042,Voice,2416,25.57,0,2026-01-01
CALL_0000613,8782-LKFPK,TOWER_018,Data,3208,37.58,0,2025-05-16
CALL_0000614,9053-EJUNL,TOWER_009,Voice,1290,15.54,0,2026-02-16
CALL_0000615,2664-XJZNO,TOWER_044,Voice,143,0.28,0,2025-07-07
CALL_0000616,2724-FJDYW,TOWER_002,Data,3422,37.6,0,2025-05-19
CALL_0000617,2667-WYLWJ,TOWER_018,Data,3041,29.46,0,2025-08-09
CALL_0000618,9552-TGUZV,TOWER_022,Voice,2823,2.4,0,2026-01-28
CALL_0000619,6212-ATMLK,TOWER_043,Data,1729,13.51,1,2025-05-28
CALL_0000620,2731-GJRDG,TOWER_042,Data,1520,15.02,0,2025-08-25
CALL_0000621,3014-WJKSM,TOWER_046,Voice,1156,0.18,0,2026-02-22
CALL_0000622,1142-IHLOO,TOWER_007,Data,2516,40.92,0,2025-07-24
CALL_0000623,0056-EPFBG,TOWER_040,Data,172,26.19,0,2025-08-06
CALL_0000624,6497-TILVL,TOWER_036,Voice,1761,21.04,0,2025-08-01
CALL_0000625,4163-KIUHY,TOWER_010,Data,2189,36.31,0,2025-12-16
CALL_0000626,4480-QQRHC,TOWER_011,Data,2486,23.01,0,2025-08-15
CALL_0000627,4412-YLTKF,TOWER_035,Data,2286,27.82,0,2026-03-12
CALL_0000628,4282-ACRXS,TOWER_031,SMS,2794,33.05,0,2025-09-28
CALL_0000629,2860-RANUS,TOWER_005,Data,126,18.61,1,2026-03-21
CALL_0000630,5177-RVZNU,TOWER_024,Data,3457,3.97,0,2025-12-04
CALL_0000631,7010-ZMVBF,TOWER_002,SMS,2436,11.91,0,2025-04-30
CALL_0000632,9367-WXLCH,TOWER_009,Data,2874,38.22,1,2026-04-09
CALL_0000633,3352-ALMCK,TOWER_041,SMS,2365,28.0,0,2026-01-14
CALL_0000634,3703-VAVCL,TOWER_020,Voice,2267,42.75,0,2025-11-19
CALL_0000635,5995-LFTLE,TOWER_037,Data,571,47.04,0,2026-03-31
CALL_0000636,8668-KNZTI,TOWER_022,SMS,1288,48.58,0,2025-09-24
CALL_0000637,9117-SHLZX,TOWER_030,Data,2893,4.6,0,2025-06-28
CALL_0000638,6198-PNNSZ,TOWER_019,Data,2467,9.33,0,2026-01-05
CALL_0000639,4765-OXPPD,TOWER_044,SMS,2259,7.32,0,2026-03-13
CALL_0000640,1410-RSCMR,TOWER_038,Data,565,21.84,0,2025-07-30
CALL_0000641,1735-XMJVH,TOWER_039,Data,1370,25.66,0,2025-08-04
